district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,12/04/2024,1500000000.0,83.0,120.0,2.0,4.0,3.0,1.0,1.0,SHM,2200.0,Semi Furnished,2018.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,12/04/2024,30000000000.0,776.0,700.0,2.0,6.0,7.0,3.0,2.0,SHM,,,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,12/04/2024,5000000000.0,476.0,275.0,2.0,5.0,3.0,2.0,,SHM,,,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,08/04/2024,1500000000.0,65.0,90.0,2.0,3.0,2.0,1.0,,SHM,2200.0,Unfurnished,2023.0
Pulo Gadung,Jakarta Timur,-6.1936067,106.8912095,21/03/2024,3500000000.0,440.0,458.0,1.0,3.0,4.0,,,SHM,2600.0,Unfurnished,
Cilincing,Jakarta Utara,-6.1101657,106.9448985,14/05/2024,897000000.0,45.0,54.0,2.0,2.0,2.0,1.0,,SHM,2200.0,Unfurnished,
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,23/05/2024,3000000000.0,501.0,380.0,1.0,2.0,1.0,,,SHM,,Unfurnished,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,08/03/2024,5500000000.0,748.0,400.0,1.0,8.0,5.0,11.0,,SHM,4400.0,,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,14/05/2024,2950000000.0,180.0,276.0,2.0,4.0,4.0,,2.0,SHM,5500.0,Unfurnished,
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,07/03/2024,6500000000.0,278.0,278.0,1.0,4.0,4.0,2.0,1.0,SHM,2200.0,,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,14/05/2024,3000000000.0,210.0,420.0,2.0,5.0,3.0,1.0,,SHM,4000.0,Unfurnished,
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,02/04/2024,9000000000.0,537.0,464.0,2.0,6.0,3.0,1.0,1.0,SHM,4400.0,Unfurnished,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,02/04/2024,5700000000.0,285.0,180.0,3.0,6.0,5.0,2.0,,SHM,5500.0,Semi Furnished,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,02/04/2024,3500000000.0,200.0,150.0,1.0,3.0,2.0,1.0,,SHM,2200.0,Unfurnished,
Pesanggrahan,Jakarta Selatan,-6.2365273,106.751266,02/04/2024,9000000000.0,537.0,464.0,2.0,6.0,3.0,1.0,1.0,SHM,4400.0,Semi Furnished,
Tebet,Jakarta Selatan,-6.2251223,106.8549881,02/04/2024,12500000000.0,417.0,600.0,2.0,11.0,6.0,3.0,,SHM,7700.0,Semi Furnished,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,31/03/2024,4500000000.0,240.0,180.0,1.0,4.0,3.0,,,SHM,,,
Pasar Rebo,Jakarta Timur,-6.326564899999999,106.8559596,29/03/2024,1250000000.0,137.0,120.0,2.0,6.0,3.0,2.0,,SHM,3300.0,,1995.0
Jagakarsa Town House,Jagakarsa,-6.3260615,106.8109787,29/03/2024,2100000000.0,72.0,170.0,2.0,4.0,4.0,2.0,,SHM,2200.0,,2022.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,26/04/2024,3200000000.0,114.0,200.0,1.0,4.0,2.0,1.0,,SHM,2200.0,,2002.0
Mampang Prapatan,Jakarta Selatan,-6.2481661,106.8262565,26/04/2024,49000000000.0,2650.0,900.0,2.0,5.0,5.0,6.0,4.0,SHM,11000.0,,2016.0
Ceger Residence,Cipayung,-6.3149874,106.8905249,19/04/2024,2500000000.0,133.0,250.0,2.0,5.0,5.0,2.0,,SHM,2200.0,Unfurnished,2023.0
Taman Alfa Indah,Kembangan,-6.2215728,106.7530753,26/03/2024,4000000000.0,288.0,200.0,2.0,5.0,3.0,3.0,3.0,SHM,3300.0,Semi Furnished,2005.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,13/05/2024,4583000000.0,97.0,175.0,3.0,3.0,3.0,2.0,,SHM,4400.0,Unfurnished,
Citra Garden 7,Kali Deres,-6.1453715,106.7007214,22/03/2024,4500000000.0,208.0,235.0,3.0,4.0,3.0,,,Lain-lain,4400.0,Semi Furnished,
Puri Gardena,Kali Deres,-6.1401754,106.699441,08/03/2024,2500000000.0,108.0,156.0,2.0,3.0,3.0,,,SHM,,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,15/03/2024,2850000000.0,114.0,225.0,2.0,4.0,3.0,,,SHM,,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,31/05/2024,1500000000.0,90.0,82.0,1.0,2.0,1.0,,,SHM,2200.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,30/05/2024,1700000000.0,108.0,84.0,1.0,3.0,2.0,,,SHM,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,30/05/2024,1900000000.0,72.0,96.0,2.0,3.0,2.0,,,PPJB,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,25/05/2024,4850645161.0,150.0,216.0,2.0,4.0,4.0,,,PPJB,4400.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,02/06/2024,3500000000.0,144.0,224.0,2.0,2.0,2.0,,,SHM,2200.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,17/03/2024,6000000000.0,300.0,186.0,1.0,3.0,2.0,,,SHM,2200.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,30/05/2024,2000000000.0,96.0,144.0,2.0,3.0,2.0,,,PPJB,2200.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,27/05/2024,1800000000.0,120.0,132.0,1.0,3.0,2.0,,,SHM,2200.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,02/06/2024,2850000000.0,160.0,180.0,1.0,3.0,3.0,,,SHM,5500.0,,
Ciracas,Jakarta Timur,-6.308751699999999,106.8749344,17/03/2024,480000000.0,144.0,144.0,1.0,2.0,1.0,,,SHM,,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,27/05/2024,1200000000.0,50.0,68.0,2.0,2.0,2.0,,,PPJB,1300.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,26/05/2024,1700000000.0,120.0,110.0,1.0,2.0,2.0,,,SHM,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,31/05/2024,1800000000.0,140.0,200.0,2.0,3.0,2.0,,,AJB,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,31/05/2024,1350000000.0,84.0,135.0,2.0,3.0,3.0,,,SHM,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,30/05/2024,1700000000.0,144.0,168.0,1.0,3.0,3.0,,,SHM,3500.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,25/05/2024,2000000000.0,150.0,110.0,1.0,2.0,1.0,,,SHM,1300.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,25/05/2024,6000000000.0,200.0,640.0,4.0,6.0,4.0,,,SHM,4400.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,15/03/2024,3800000000.0,256.0,170.0,1.0,3.0,2.0,,,SHM,3500.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,30/05/2024,1600000000.0,90.0,82.0,1.0,3.0,1.0,,,SHM,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,25/05/2024,3700000000.0,234.0,280.0,2.0,4.0,3.0,,,SHM,7700.0,,
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,22/03/2024,980000000.0,51.0,100.0,2.0,3.0,2.0,,,AJB,2200.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,15/03/2024,4300000000.0,378.0,378.0,1.0,3.0,4.0,,,SHM,4500.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,31/05/2024,1300000000.0,48.0,80.0,2.0,3.0,2.0,,,PPJB,2200.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,30/05/2024,1900000000.0,128.0,192.0,2.0,3.0,2.0,,,SHM,1300.0,,
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,25/05/2024,4500000000.0,200.0,300.0,2.0,5.0,3.0,,,SHM,,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,22/03/2024,50000000000.0,600.0,600.0,2.0,5.0,4.0,,,SHM,7700.0,,
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,08/03/2024,2900000000.0,60.0,160.0,4.0,1.0,4.0,,,HGB,2200.0,,
Jakarta Barat,Jakarta,-6.167430899999999,106.7637239,26/05/2024,2200000000.0,144.0,150.0,2.0,4.0,3.0,,,SHM,2200.0,,
Premier Pavilion,Kali Deres,-6.140121499999999,106.6944314,22/03/2024,1950000000.0,105.0,96.0,1.0,2.0,2.0,,,SHM,3500.0,,
Taman Palem Lestari,Kali Deres,-6.1363013,106.7223455,15/03/2024,3850000000.0,157.0,346.0,3.0,3.0,3.0,,,SHM,3500.0,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,02/04/2024,3000000000.0,96.0,168.0,2.0,4.0,3.0,,,SHM,4400.0,,
Citra Garden 2 Extension,Kali Deres,-6.1336179,106.6931972,19/03/2024,2100000000.0,72.0,96.0,2.0,3.0,2.0,,,SHM,2200.0,,
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,31/03/2024,8300000000.0,200.0,380.0,2.0,5.0,4.0,1.0,1.0,SHM,3500.0,Semi Furnished,
Tebet,Jakarta Selatan,-6.2251223,106.8549881,31/03/2024,7500000000.0,188.0,300.0,2.0,5.0,4.0,2.0,,SHM,3300.0,Unfurnished,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,31/03/2024,3400000000.0,147.0,160.0,2.0,3.0,2.0,1.0,,SHM,2200.0,Unfurnished,
Tanah Abang,Jakarta Pusat,-6.203972299999999,106.8051365,31/03/2024,4500000000.0,109.0,150.0,1.0,3.0,2.0,,,SHM,,,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,31/03/2024,11000000000.0,878.0,900.0,2.0,5.0,6.0,4.0,2.0,SHM,6600.0,Semi Furnished,
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,31/03/2024,15000000000.0,1454.0,350.0,2.0,6.0,3.0,2.0,1.0,SHM,2200.0,Unfurnished,2011.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,31/03/2024,9300000000.0,362.0,327.0,2.0,3.0,4.0,2.0,1.0,SHM,3500.0,Unfurnished,
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,31/03/2024,1450000000.0,121.0,100.0,1.0,3.0,2.0,2.0,,SHM,3500.0,Unfurnished,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,31/03/2024,14000000000.0,994.0,621.0,2.0,9.0,6.0,1.0,,SHM,5500.0,Unfurnished,
Tebet,Jakarta Selatan,-6.2251223,106.8549881,31/03/2024,7500000000.0,188.0,300.0,2.0,6.0,4.0,1.0,,SHM,3500.0,Unfurnished,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,31/03/2024,8500000000.0,321.0,500.0,2.0,6.0,4.0,1.0,1.0,SHM,5500.0,Unfurnished,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,31/03/2024,5260000000.0,160.0,270.0,2.0,4.0,4.0,1.0,1.0,SHM,5500.0,Unfurnished,
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,31/03/2024,6500000000.0,210.0,240.0,2.0,4.0,3.0,1.0,1.0,SHM,4400.0,Full Furnished,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,31/03/2024,4100000000.0,120.0,222.0,2.0,3.0,3.0,1.0,1.0,SHM,7700.0,Full Furnished,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,31/03/2024,5000000000.0,476.0,275.0,2.0,5.0,3.0,1.0,1.0,SHM,,,
Tebet,Jakarta Selatan,-6.2251223,106.8549881,12/04/2024,3500000000.0,135.0,250.0,2.0,3.0,3.0,1.0,1.0,SHM,,,
Tebet,Jakarta Selatan,-6.2251223,106.8549881,12/04/2024,4500000000.0,212.0,150.0,1.0,3.0,3.0,3.0,,HGB,,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,25/05/2024,2500000000.0,85.0,148.0,2.0,2.0,2.0,,,SHM,2200.0,Full Furnished,
Menteng,Jakarta Pusat,-6.1937297,106.8392111,25/04/2024,100000000000.0,820.0,1200.0,2.0,5.0,5.0,,5.0,SHM,,,
Pulo Gebang Permai,Cakung,-6.1984341,106.9490049,25/04/2024,9000000000.0,436.0,594.0,1.0,5.0,8.0,,,SHM,,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,02/06/2024,2550000000.0,97.0,200.0,3.0,5.0,4.0,,2.0,SHM,,Unfurnished,
Taman Sari,Jakarta Barat,-6.1500077,106.816861,02/06/2024,950000000.0,23.0,40.0,4.0,4.0,3.0,,,SHM,2200.0,Unfurnished,
Cengkareng,Jakarta Barat,-6.1390604,106.7305335,25/04/2024,3100000000.0,180.0,280.0,2.0,4.0,4.0,,,SHM,2200.0,Semi Furnished,
Citra Garden 1 Extension,Cengkareng,-6.1546302,106.6970389,05/03/2024,5000000000.0,315.0,255.0,2.0,4.0,4.0,,,SHM,3500.0,Unfurnished,
Kepa Duri Mas,Kebon Jeruk,-6.1760447,106.7696943,25/04/2024,2550000000.0,92.0,167.0,3.0,5.0,6.0,,3.0,SHM,,Unfurnished,
Sunrise Garden,Kembangan,-6.1691391,106.7650135,13/05/2024,1679600000.0,59.0,94.0,2.0,2.0,2.0,1.0,,SHM,2200.0,Unfurnished,
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,13/05/2024,1800000000.0,134.0,90.0,1.0,3.0,2.0,,,SHM,2000.0,Unfurnished,
Jakarta Pusat,Jakarta,-6.1805113,106.8283831,13/05/2024,295000000.0,12900.0,21.0,29.0,1.0,1.0,10.0,10.0,SHM,,,
Mampang Prapatan,Jakarta Selatan,-6.2481661,106.8262565,22/03/2024,4725000000.0,55.0,165.0,4.0,4.0,5.0,1.0,,SHM,2.0,Unfurnished,2023.0
Matraman,Jakarta Timur,-6.2018754,106.8688565,22/03/2024,765000000.0,32.0,56.0,2.0,2.0,2.0,1.0,,SHM,1300.0,Unfurnished,2022.0
Duren Sawit Baru,Duren Sawit,-6.2312428,106.9134297,10/04/2024,1950000000.0,160.0,100.0,1.0,3.0,1.0,1.0,,SHM,2200.0,,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,05/03/2024,2000000000.0,150.0,250.0,2.0,9.0,5.0,1.0,1.0,SHM,5500.0,,
Kavling DKI Pondok Kelapa,Duren Sawit,-6.233536,106.9326896,27/05/2024,7100000000.0,308.0,567.0,2.0,5.0,5.0,1.0,1.0,SHM,,Unfurnished,
Kayu Putih Residence,Pulo Gadung,-6.1819276,106.8955845,30/05/2024,7990000000.0,261.0,301.0,2.0,5.0,4.0,2.0,,SHM,,Unfurnished,
Penjaringan,Jakarta Utara,-6.116455699999999,106.7557702,12/05/2024,11000000000.0,340.0,500.0,2.0,4.0,3.0,5.0,,SHM,,,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,04/04/2024,4499000000.0,226.0,178.0,2.0,4.0,3.0,2.0,,SHM,2200.0,Semi Furnished,2016.0
Dharmawangsa,Kebayoran Baru,-6.2512247,106.8044758,30/05/2024,32000000000.0,320.0,900.0,3.0,4.0,4.0,2.0,4.0,SHM,,Unfurnished,
Tanjung Priok,Jakarta Utara,-6.1382799,106.8665166,05/03/2024,4500000000.0,196.0,325.0,2.0,4.0,2.0,2.0,2.0,SHM,,Unfurnished,
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,08/05/2024,1600000000.0,90.0,70.0,1.0,3.0,2.0,,,SHM,,,
Tambora,Jakarta Barat,-6.1477051,106.8072461,28/03/2024,4000000000.0,144.0,350.0,3.0,4.0,4.0,,,SHM,,,
Ciracas,Jakarta Timur,-6.308751699999999,106.8749344,21/05/2024,6500000000.0,1200.0,800.0,2.0,6.0,7.0,,11.0,SHM,,,
Citra Garden City 8,Kali Deres,-6.1221874,106.6976832,10/03/2024,1800000000.0,80.0,73.0,2.0,3.0,2.0,1.0,,SHM,2200.0,Unfurnished,2022.0
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,29/02/2024,4500000000.0,240.0,335.0,2.0,4.0,3.0,2.0,1.0,SHM,7700.0,Unfurnished,2019.0
Pasar Rebo,Jakarta Timur,-6.326564899999999,106.8559596,21/02/2024,1200000000.0,100.0,60.0,2.0,2.0,1.0,1.0,1.0,SHM,1300.0,,2019.0
Golden Palm Residence,Kebon Jeruk,-6.2197792,106.8217878,30/05/2024,1850000000.0,75.0,102.0,2.0,3.0,2.0,,,PPJB,2200.0,,
Taman Surya 5,Kali Deres,-6.1339656,106.7129369,02/06/2024,2700000000.0,140.0,224.0,2.0,3.0,2.0,,,HGB,3500.0,,
Taman Kencana,Cengkareng,-6.126772300000001,106.7280218,02/06/2024,2700000000.0,249.0,226.0,2.0,1.0,1.0,,,SHM,3500.0,,
Taman Surya 5,Kebon Jeruk,-6.1366513,106.7098728,27/05/2024,1400000000.0,108.0,168.0,2.0,2.0,1.0,,,SHM,2200.0,,
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,27/05/2024,2200000000.0,90.0,140.0,2.0,5.0,3.0,,,HGB,900.0,,
Park Residence,Kebon Jeruk,-6.139144,106.712278,21/02/2024,1800000000.0,72.0,144.0,3.0,4.0,3.0,,,SHM,4400.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,02/06/2024,2000000000.0,115.0,172.0,2.0,3.0,2.0,,,SHM,2200.0,,
Taman Palem Lestari,Cengkareng,-6.136822,106.7279156,31/05/2024,1900000000.0,90.0,148.0,2.0,4.0,2.0,,,SHM,2200.0,,
Park Residence,Kali Deres,-6.139144,106.712278,02/06/2024,975000000.0,48.0,64.0,2.0,2.0,2.0,,,PPJB,,,
Sawah Besar,Jakarta Pusat,-6.1585052,106.8316619,27/05/2024,3785000000.0,154.0,190.0,2.0,4.0,2.0,,,SHM,4400.0,,
Setia Budi,Jakarta Selatan,-6.2136327,106.8264328,21/02/2024,570000000.0,48.0,30.0,1.0,2.0,1.0,1.0,,SHM,,Unfurnished,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,21/02/2024,23000000000.0,987.0,430.0,2.0,6.0,5.0,1.0,3.0,SHM,3200.0,Unfurnished,2000.0
Cipayung,Jakarta Timur,-6.3153539,106.8928693,21/02/2024,737000000.0,72.0,65.0,2.0,3.0,2.0,1.0,,SHM,,Unfurnished,
Ciracas,Jakarta Timur,-6.308751699999999,106.8749344,29/02/2024,700000000.0,70.0,55.0,2.0,3.0,1.0,1.0,,SHM,,Unfurnished,
Taman Ratu,Kebon Jeruk,-6.172144,106.7675632,20/05/2024,1400000000.0,90.0,90.0,1.0,3.0,1.0,1.0,1.0,SHM,,,
Griya Torina Keranji,Jagakarsa,-6.338316499999999,106.8015285,27/04/2024,1650000000.0,80.0,80.0,2.0,3.0,2.0,1.0,,SHM,,Semi Furnished,
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,27/04/2024,19000000000.0,577.0,400.0,2.0,5.0,2.0,2.0,,SHM,23000.0,Semi Furnished,
Lestari Residence,Pasar Rebo,-6.3328678,106.851057,21/02/2024,1200000000.0,100.0,60.0,2.0,2.0,2.0,1.0,1.0,SHM,1300.0,,2017.0
Menteng Dalam,Tebet,-6.2308233,106.8399623,01/06/2024,10900000000.0,275.0,375.0,2.0,7.0,5.0,2.0,,SHM,3300.0,Unfurnished,
Pancoran,Jakarta Selatan,-6.2554837,106.8429756,01/06/2024,24000000000.0,426.0,600.0,,,,,,,,,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,01/06/2024,40000000000.0,1000.0,1300.0,3.0,5.0,5.0,4.0,3.0,SHM,,Unfurnished,
Cipayung,Jakarta Timur,-6.3153539,106.8928693,01/06/2024,5800000000.0,509.0,350.0,2.0,5.0,4.0,2.0,5.0,SHM,,Unfurnished,
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,01/06/2024,3900000000.0,246.0,207.0,2.0,3.0,2.0,1.0,1.0,SHM,3500.0,Semi Furnished,2007.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,31/05/2024,3300000000.0,200.0,125.0,1.0,3.0,3.0,,,SHM,,,
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,31/05/2024,3200000000.0,200.0,160.0,,,,,,,,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,30/05/2024,7500000000.0,330.0,242.0,2.0,4.0,4.0,1.0,1.0,SHM,3500.0,Semi Furnished,
Kebayoran Lama,Jakarta Selatan,-6.2365997,106.7805858,30/05/2024,1550000000.0,202.0,280.0,,4.0,4.0,,,SHM,3500.0,,
Kebon Jeruk,Jakarta Barat,-6.184046800000001,106.7680752,30/05/2024,895000000.0,72.0,68.0,2.0,3.0,2.0,2.0,,SHM,2200.0,Unfurnished,2024.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,30/05/2024,2895000000.0,100.0,270.0,3.0,5.0,3.0,1.0,1.0,SHM,3500.0,Unfurnished,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,30/05/2024,3600000000.0,162.0,250.0,2.0,4.0,5.0,1.0,1.0,SHM,2500.0,Unfurnished,
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,30/05/2024,1250000000.0,72.0,50.0,2.0,2.0,1.0,1.0,,SHM,2200.0,Unfurnished,
Kebayoran Baru,Jakarta Selatan,-6.2452337,106.7999471,29/05/2024,25000000000.0,328.0,500.0,2.0,7.0,6.0,2.0,,SHM,10000.0,Semi Furnished,1974.0
cipete,Kebayoran Baru,-6.2596634,106.8080833,29/05/2024,10000000000.0,410.0,500.0,1.0,9.0,5.0,2.0,,SHM,4999.0,Semi Furnished,1980.0
Cakung,Jakarta Timur,-6.187507500000001,106.9593843,29/05/2024,3284864463.0,130.0,69.0,,3.0,3.0,2.0,,HGB,2200.0,,
Pantai Indah Kapuk,Penjaringan,-6.1026441,106.7411622,29/05/2024,5700000000.0,120.0,150.0,2.0,4.0,3.0,1.0,,PPJB,4400.0,Full Furnished,
Kembangan,Jakarta Barat,-6.1987086,106.741926,29/05/2024,9000000000.0,374.0,900.0,,6.0,4.0,2.0,2.0,SHM,,Semi Furnished,
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,29/05/2024,3500000000.0,101.0,240.0,3.0,4.0,3.0,1.0,2.0,SHM,2200.0,Semi Furnished,2024.0
,,-6.1944491,106.8229198,29/05/2024,27000000000.0,750.0,1300.0,1.0,4.0,3.0,,,SHM,3300.0,,
Pantai Indah Kapuk,Penjaringan,-6.1026441,106.7411622,29/05/2024,7500000000.0,216.0,400.0,2.0,3.0,4.0,1.0,,SHM,,Full Furnished,
Pantai Indah Kapuk,Penjaringan,-6.1026441,106.7411622,28/05/2024,7500000000.0,200.0,300.0,2.0,3.0,4.0,1.0,1.0,PPJB,4400.0,Unfurnished,
Tebet,Jakarta Selatan,-6.2251223,106.8549881,28/05/2024,1700000000.0,110.0,90.0,1.0,3.0,2.0,,,AJB,,,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,28/05/2024,2000000000.0,90.0,120.0,2.0,3.0,2.0,,,SHM,1300.0,,2022.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,28/05/2024,999999999.0,40.0,130.0,3.0,3.0,3.0,1.0,,SHM,,,2024.0
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,28/05/2024,1200000000.0,70.0,100.0,3.0,3.0,2.0,2.0,,SHM,,,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,28/05/2024,2300000000.0,106.0,120.0,2.0,4.0,4.0,2.0,,SHM,2200.0,,
Kelapa Gading,Jakarta Utara,-6.161308699999999,106.9049822,28/05/2024,3900000000.0,160.0,140.0,1.0,2.0,2.0,1.0,,SHM,4.0,Unfurnished,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,27/05/2024,1450000000.0,62.0,130.0,2.0,3.0,3.0,1.0,,SHM,2200.0,Semi Furnished,2024.0
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,27/05/2024,1500000000.0,68.0,120.0,2.0,3.0,3.0,1.0,,SHM,2200.0,Semi Furnished,2024.0
Kali Deres,Jakarta Barat,-6.152444099999999,106.6969285,27/05/2024,1350000000.0,112.0,112.0,1.0,4.0,2.0,1.0,,SHM,,Unfurnished,
Rumah Puri Indah,Kembangan,-6.1820708,106.7423255,25/05/2024,9000000000.0,160.0,373.0,2.0,4.0,4.0,2.0,1.0,SHM,,Unfurnished,
Kemayoran,Jakarta Pusat,-6.1594869,106.8541776,25/05/2024,850000000.0,72.0,125.0,2.0,5.0,1.0,,,,1300.0,Unfurnished,2000.0
Cilandak,Jakarta Selatan,-6.277122299999999,106.7975781,25/05/2024,4200000000.0,131.0,270.0,3.0,3.0,3.0,2.0,1.0,SHM,5499.0,Semi Furnished,2024.0
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,25/05/2024,7500000000.0,456.0,100.0,,,,2.0,4.0,,,Unfurnished,
Grogol,Grogol Petamburan,-6.1608563,106.7927658,24/05/2024,6000000000.0,175.0,300.0,2.0,3.0,2.0,2.0,,SHM,4400.0,Full Furnished,
Grogol Petamburan,Jakarta Barat,-6.161697999999999,106.7846412,24/05/2024,6000000000.0,175.0,300.0,2.0,3.0,2.0,2.0,,SHM,4400.0,Full Furnished,
Duren Sawit,Jakarta Timur,-6.2321915,106.9152021,24/05/2024,2500000000.0,120.0,200.0,2.0,4.0,2.0,,1.0,SHM,,Unfurnished,
Benda,Jagakarsa,-6.331053,106.8024942,23/05/2024,11000000000.0,1065.0,900.0,,10.0,5.0,8.0,8.0,SHM,,Full Furnished,
Ciracas,Jakarta Timur,-6.308751699999999,106.8749344,23/05/2024,4500000000.0,365.0,250.0,2.0,4.0,2.0,,,SHM,,,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,23/05/2024,1500000000.0,85.0,120.0,2.0,3.0,2.0,1.0,,SHM,2200.0,Unfurnished,2018.0
Pasar Minggu,Jakarta Selatan,-6.289610499999999,106.8399623,23/05/2024,980000000.0,64.0,192.0,3.0,4.0,3.0,1.0,1.0,SHM,2200.0,Unfurnished,2018.0
Sawah Besar,Jakarta Pusat,-6.1585052,106.8316619,23/05/2024,8500000000.0,73.0,402.0,,10.0,10.0,,,SHM,23000.0,Full Furnished,
Gambir,Jakarta Pusat,-6.1673595,106.8209277,23/05/2024,8500000000.0,73.0,4052.0,,10.0,10.0,,,SHM,23000.0,Full Furnished,
Sawah Besar,Jakarta Pusat,-6.1585052,106.8316619,23/05/2024,8500000000.0,73.0,402.0,5.0,10.0,10.0,,,,23000.0,Full Furnished,
Jagakarsa,Jakarta Selatan,-6.3360601,106.8256645,23/05/2024,1800000000.0,60.0,120.0,2.0,3.0,3.0,1.0,,SHM,,Unfurnished,
